restaurant,tag,url,review
베트남식당 퍼민,베트남음식,1173236303,"['4.65', '295']"
달리는커피 상도점,카페,1452789616,['58']
상도쭈꾸미,주꾸미요리,1598840959,"['127', '1']"
아마르,양식,11659989,"['4.41', '241']"
사케바오니슈,일식당,1892514115,"['4.74', '76']"
모녀당 상도점,"카페,디저트",1630664774,"['155', '1']"
취향,중식당,37873958,"['4.34', '335']"
동대문곱창볶음전문,"곱창,막창,양",165023539,"['4.26', '305', '6']"
단정,"카페,디저트",1174354001,['20']
올바른식당,한식,37542806,"['4.42', '199']"
스시아나,"초밥,롤",37639587,['229']
투썸플레이스 숭실대점,카페,98516235,['999']
쉐프의 목장 상도점,"육류,고기요리",1560145421,"['4.45', '253']"
코랄밸리,"카페,디저트",1116060062,"['4.55', '579']"
고기싸롱 장승배기점,"육류,고기요리",1795960142,['633']
샐러데이즈 장승배기점,"다이어트,샐러드",1002852173,['299']
스타벅스 상도역점,카페,1806258417,"['4.5', '999']"
가야성,중식당,18705540,"['4.27', '395']"
복섬,복어요리,31672879,"['4.48', '400']"
79대포 서울상도점,포장마차,1568266670,['16']
블랑제리가마,베이커리,1849031901,"['4.47', '809']"
강남교자 상도점,"칼국수,만두",37935812,"['4.27', '268']"
홍콩반점 신대방삼거리역점,중식당,37407171,"['4.39', '999']"
마라양꼬치,양꼬치,516038536,"['4.43', '151']"
스타벅스 숭실대입구역점,카페,37391902,"['4.46', '999']"
미스사이공 상도역점,베트남음식,1700799497,"['4.36', '999']"
지지고 숭실대점,"도시락,컵밥",20459844,"['4.54', '592']"
속초오징어어시장,생선회,1913617984,"['4.25', '507']"
불타는꼬꼬발 숭실대점,닭발,1048697567,"['4.29', '153']"
상도국수,국수,1981539314,"['4.61', '245']"
st.535로스터리카페,"카페,디저트",850454310,"['4.65', '268']"
백채김치찌개 신대방삼거리점,"찌개,전골",36413870,"['4.28', '266']"
벨라의 케이크,케이크전문,1791160830,['89']
딱좋아,일식당,1102558310,"['4.07', '287']"
할머니가마솥추어탕 상도점,추어탕,34754062,"['4.25', '999']"
BBQ숭실대점,"치킨,닭강정",11799162,"['4.47', '281']"
상도명태명가 본점,한식,32114350,"['4.26', '829', '2']"
대성닭강정 성대시장점,"치킨,닭강정",605275689,"['4.45', '847']"
차돌풍 장승배기점,소고기구이,1856476165,['635']
맛닭꼬 숭실대입구역점,"치킨,닭강정",1241426077,['27']
프라이밋 스테이크하우스,양식,1826405755,"['4.6', '192']"
라본느,양식,1499480329,"['5', '29']"
김빠빠누룽지통닭 중대후문점,"치킨,닭강정",1227120427,"['4.51', '128']"
개러지 로스터,"카페,디저트",1837829390,"['50', '1']"
품미,중식당,38248753,"['4.44', '278']"
내가찜한닭 숭실대점,찜닭,1935469189,"['4.56', '335']"
