restaurant,tag,url,review
마이위스키테이블,바(BAR),"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1561664368?c=14135979.3432062,4509609.1987230,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.56리뷰 107
최가네버섯샤브매운탕칼국수 대치점,샤브샤브,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/18577418?c=14135979.3432062,4509609.1987230,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.54리뷰 834
작은동경 본점,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1185210365?c=14136585.5112294,4509877.1346679,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 225서울 강남구 대치동
국고집,"육류,고기요리","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1135125794?c=14136585.5112294,4509877.1346679,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.5리뷰 767
스시아오마츠,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1051920261?c=14136585.5112294,4509877.1346679,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 전리뷰 158서울 강남구 대치동
평상술집,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1745643845?c=14136585.5112294,4509877.1346679,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.9리뷰 342
할매재첩국 대치점,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11875250?c=14135928.7484976,4509548.3689284,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.43리뷰 962
한성양꼬치 선릉2호점,양꼬치,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1537330706?c=14135928.7484976,4509548.3689284,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.73리뷰 909
김영모과자점 대치점,베이커리,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/37871358?c=14136874.5968151,4508992.8064822,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.46리뷰 999+
한강로칼국수 선릉점,"칼국수,만두","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1662585623?c=14136874.5968151,4508992.8064822,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 313서울 강남구 대치동
홍운장,중식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/13371770?c=14136862.5186503,4508135.0701920,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.32리뷰 435
정통마라탕마포마라회관 선릉점,중식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1062951482?c=14136862.5186503,4508135.0701920,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 205서울 강남구 대치동
파크하얏트서울 더팀버하우스,바(BAR),"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/13411432?c=14136862.5186503,4508135.0701920,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.43리뷰 424
남영동양문 선릉직영점,"육류,고기요리","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%B9%98%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1535687353?c=14136862.5186503,4508135.0701920,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 전리뷰 116서울 강남구 대치동
